mean,max,obs,geno,enzyme_name,measure_type,cond
-3.1645736880853383,-1.8041003475907662,0,00000,AP,catef,1
-1.9633618800250525,-0.23169153876936965,-2.9244530386074694,00001,AP,catef,1
-2.047987691111401,-0.4946119868799981,-4.943095148663527,00010,AP,catef,1
-1.787546271506491,-0.8035275474914587,-2.3526170298853804,00100,AP,catef,1
-2.1354257386050612,-0.23713749412360263,-3.7986028756795487,01000,AP,catef,1
-3.190164904893595,-1.4765683654255073,-1.8041003475907662,10000,AP,catef,1
-2.4630461537264017,-0.6707132447725934,-5.623423042943488,00011,AP,catef,1
-1.9301042821289622,-0.5651018216703321,-3.156144577376839,00101,AP,catef,1
-1.7290469059197335,-0.8564291521725558,-5.437707135543525,00110,AP,catef,1
-0.51568839988209,1.1757111325702292,-6.419075024324381,01001,AP,catef,1
0.29377409201133425,1.0751732263372125,-8.5951662833800615,01010,AP,catef,1
-1.0679664492289032,0.18719204184859795,-4.686132779630847,01100,AP,catef,1
-1.924324763530039,0.6313706308382088,-4.35261702988538,10001,AP,catef,1
0.10171193155663823,0.6219021176017927,-8.30803489723264,10010,AP,catef,1
-2.0214379258038155,-0.44057768603089764,-3.2806687130162735,10100,AP,catef,1
-2.3067369414472085,-0.46320036797909747,-4.035740369803151,11000,AP,catef,1
-2.033406369863463,-1.862008289660758,-6.294136287716081,00111,AP,catef,1
-0.11923330659966247,1.0521647736030424,-9.208309350979881,01011,AP,catef,1
-1.364201275081483,0.18437813545972137,-5.243363891754152,01101,AP,catef,1
-0.971486097439433,-0.63615152033399,-7.519993057042849,01110,AP,catef,1
-0.7419787864685432,0.2580212135314568,-8.756961951313706,10011,AP,catef,1
-3.0577168479911685,-1.3377393572472593,-3.721246399047171,10101,AP,catef,1
-0.9767444550541402,-0.812807958151402,-7.686132779630847,10110,AP,catef,1
-1.4263462171529597,1.2936312735909494,-6.35261702988538,11001,AP,catef,1
-1.4870030686015356,-0.6509395655042738,-8.175874166083451,11010,AP,catef,1
-2.443959006158829,-0.5600450185121817,-4.498940737782249,11100,AP,catef,1
-1.4124916584641731,-1.4124916584641731,-8.156144577376839,01111,AP,catef,1
-1.0696954980587634,-1.0696954980587634,-8.498940737782249,10111,AP,catef,1
0.9303045019412366,0.9303045019412366,-10.498940737782249,11011,AP,catef,1
-4.509650479546582,-4.509650479546582,-5.0589857562944305,11101,AP,catef,1
-0.7418225042532871,-0.7418225042532871,-8.826813731587725,11110,AP,catef,1
