"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FF7871"
"00001",1,1,NA,"#FF7871"
"00010",1,1,NA,"#FF7871"
"00100",1,1,NA,"#FF7871"
"01000",1,1,NA,"#FF7871"
"10000",1,1,NA,"#FF7871"
"00011",1.11219001577037,2,NA,"#FF6A62"
"00101",1.060496000149,2,NA,"#FF716A"
"00110",0.97247340208873,2,NA,"#FF7C75"
"01001",1.16291235101443,2,NA,"#FF635B"
"01010",1.12989444932019,2,NA,"#FF665F"
"01100",1.14716018354563,2,NA,"#FF665F"
"10001",1.18772156619918,2,NA,"#FF5F57"
"10010",0.995668893107606,2,NA,"#FF7871"
"10100",0.88989693901154,2,NA,"#FF8680"
"11000",1.07718466128527,2,NA,"#FF6D66"
"00111",1.13843944326131,3,NA,"#FF665F"
"01011",1.25125845554365,3,NA,"#FF5850"
"01101",1.31404373831114,3,NA,"#FF4E45"
"01110",1.19238496032067,3,NA,"#FF5F57"
"10011",0.333809032975478,3,NA,"#FFD0CE"
"10101",0.520104129557114,3,NA,"#FFB8B4"
"10110",0.0305810933079503,3,NA,"#FFFBFB"
"11001",1.27205000092732,3,NA,"#FF554C"
"11010",1.10159785000146,3,NA,"#FF6A62"
"11100",0.82384628566156,3,NA,"#FF918B"
"01111",1.32350633052776,4,NA,"#FF4E45"
"10111",0.00401921887088272,4,NA,"#FFFFFF"
"11011",0.0167114117244961,4,NA,"#FFFBFB"
"11101",0.0092645918089219,4,NA,"#FFFFFF"
"11110",0.00368144144756541,4,NA,"#FFFFFF"
"11111",0.00171270669286124,5,NA,"#FFFFFF"
