mean,max,obs,geno,enzyme_name,measure_type,cond
0.5582855993705942,1.130333768495006,0,00000,DHFR,ki,trajg
1.4263781204920318,2.1186445035106116,0.6201360549737575,00001,DHFR,ki,trajg
1.4974915048875674,2.3924275840337303,0.3463529744506387,00010,DHFR,ki,trajg
0.7988085634882092,1.2295017138448818,1.130333768495006,00100,DHFR,ki,trajg
1.022803472550291,1.4855923834017704,0.3424226808222063,01000,DHFR,ki,trajg
1.151429695411619,1.4519569142239879,0.3521825181113625,10000,DHFR,ki,trajg
0.5351882339664051,0.936997783189716,2.738780558484369,00011,DHFR,ki,trajg
0.7153429902881143,0.9942729568075128,2.359835482339888,00101,DHFR,ki,trajg
1.1669623244651606,1.2688949487840795,1.8280150642239767,00110,DHFR,ki,trajg
1.9931078813881395,2.3924771129705356,1.2833012287035497,01001,DHFR,ki,trajg
1.7754485600634642,2.3514958863763926,1.3242824552976926,01010,DHFR,ki,trajg
1.323293985363567,1.526093374923424,1.8280150642239767,01100,DHFR,ki,trajg
1.0702190802820872,1.2450785903348311,1.8041394323353503,10001,DHFR,ki,trajg
1.3578962278336681,1.5649181833233956,1.4842998393467859,10010,DHFR,ki,trajg
1.2087266661235057,1.3820816531714308,1.7007037171450194,10100,DHFR,ki,trajg
1.8041965630287755,2.0574795050516803,1.0253058652647702,11000,DHFR,ki,trajg
1.293450211925009,1.4851533499036522,3.0969100130080562,00111,DHFR,ki,trajg
0.9447357611139866,0.98318650099035,3.6757783416740852,01011,DHFR,ki,trajg
1.077439925932317,1.2279549237643077,3.3541084391474008,01101,DHFR,ki,trajg
1.4685813843393403,1.5650300236129282,3.0170333392987803,01110,DHFR,ki,trajg
1.3795929421392472,1.6097468199942537,3.0492180226701815,10011,DHFR,ki,trajg
1.465328261372525,1.5065164015191774,2.7745169657285498,10101,DHFR,ki,trajg
1.422922771898902,1.5181772706039571,2.8709888137605755,10110,DHFR,ki,trajg
1.6706585555024995,1.8596242932108535,2.7993405494535817,11001,DHFR,ki,trajg
1.9176840984038788,2.05258347755383,2.606381365110605,11010,DHFR,ki,trajg
1.2523143554896796,1.3063807140480823,3.0827853703164503,11100,DHFR,ki,trajg
1.383608608308398,1.383608608308398,4.5820633629117085,01111,DHFR,ki,trajg
1.7670148842656843,1.7670148842656843,4.198657086954422,10111,DHFR,ki,trajg
1.3067071285556713,1.3067071285556713,4.658964842664435,11011,DHFR,ki,trajg
1.6846386039723793,1.6846386039723793,4.281033367247727,11101,DHFR,ki,trajg
1.576505886855574,1.576505886855574,4.389166084364533,11110,DHFR,ki,trajg
