mean,max,obs,geno,enzyme_name,measure_type,cond
0.02844949023094865,0.08990511143939793,0,0000,OXA-48,ic50,CAZtraj1
0.4415263916144752,1.259419236445486,-0.00174066157630127,0001,OXA-48,ic50,CAZtraj1
0.3726530442183526,1.0777596589128307,0.00860017176191757,0010,OXA-48,ic50,CAZtraj1
0.7348856132402484,1.1677734634297867,0.08990511143939793,0100,OXA-48,ic50,CAZtraj1
0.030718432047741724,0.11330042919622577,0.01703333929878037,1000,OXA-48,ic50,CAZtraj1
0.7563637990143055,1.5323822860250809,0.05307844348341968,0011,OXA-48,ic50,CAZtraj1
0.07823170522243983,0.32778215463931604,1.2576785748691846,0101,OXA-48,ic50,CAZtraj1
0.2715374183270052,0.4991008988337524,1.0863598306747482,0110,OXA-48,ic50,CAZtraj1
0.5512916213189314,1.0777596589128307,0.00860017176191757,1001,OXA-48,ic50,CAZtraj1
0.5775573882083354,1.1260123947123635,0.004321373782642578,1010,OXA-48,ic50,CAZtraj1
0.978013031089871,1,0.13033376849500614,1100,OXA-48,ic50,CAZtraj1
0.04394886959421829,0.04394886959421829,1.5854607295085006,0111,OXA-48,ic50,CAZtraj1
1.5959858436157692,1.5959858436157692,0.03342375548694973,1011,OXA-48,ic50,CAZtraj1
0.5430497684279707,0.5430497684279707,1.0863598306747482,1101,OXA-48,ic50,CAZtraj1
0.49907583060771277,0.49907583060771277,1.130333768495006,1110,OXA-48,ic50,CAZtraj1
