"id","effect","muts","cv","colors"
"00000",1,0,0.131733755190957,"#FFE9E8"
"00001",1,1,0.0325837160193674,"#FFE9E8"
"00010",1,1,0.0542798716727204,"#FFE9E8"
"00100",1,1,0.000759557499637657,"#FFE9E8"
"01000",1,1,0.00201880797763344,"#FFE9E8"
"10000",1,1,0.00358158920940242,"#FFE9E8"
"00011",1.20458943122666,2,0.0102856347822633,"#FFE2E1"
"00101",0.43932468986102,2,0.00633023239024685,"#FFF4F3"
"00110",0.796962847041094,2,0.00939247120934344,"#FFEDEC"
"01001",1.13024282560706,2,0.0056760078231608,"#FFE6E4"
"01010",0.850480109739369,2,0.0151164890754969,"#FFEDEC"
"01100",0.826291079812207,2,0.00569219073227181,"#FFEDEC"
"10001",0.327319783816701,2,0.0136911365786485,"#FFF7F7"
"10010",0.468284376330353,2,0.00421658165037885,"#FFF4F3"
"10100",0.092277804759592,2,0.00784680359270879,"#FFFBFB"
"11000",0.822477650063857,2,0.00370790610883687,"#FFEDEC"
"00111",3.55399435109664,3,0.0299613572641111,"#FFDFDD"
"01011",0.910077851317326,3,0.0438439530790833,"#FFE6E4"
"01101",1.18216368250579,3,0.0179439802333106,"#FFF4F3"
"01110",1.23498547054119,3,0.034825847056586,"#FFF0F0"
"10011",4.73913759291324,3,0.0306532816339037,"#FFEDEC"
"10101",2.30268849059399,3,0.0439542011817376,"#FFFFFF"
"10110",5.7712901261418,3,0.024708577053713,"#FFFBFB"
"11001",6.67120693702152,3,0.0236090763738588,"#FFD0CE"
"11010",2.72119633522158,3,0.0253505089792735,"#FFE9E8"
"11100",2.04223379595233,3,0.0187874966112709,"#FFFBFB"
"01111",0.938271890092872,4,0.183682923217451,"#FFDFDD"
"10111",0.471957277339162,4,0.271505633042404,"#FFF0F0"
"11011",0.700421876978551,4,0.185814033028664,"#FF4E45"
"11101",0.542031672495595,4,0.148981457336288,"#FFFBFB"
"11110",0.446903902816988,4,0.171375407685883,"#FFF7F7"
"11111",1.48662881512975,5,1.34634335729401,"#FF948F"
