"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FFFFFF"
"00001",1,1,NA,"#FFFFFF"
"00010",1,1,NA,"#FFFFFF"
"00100",1,1,NA,"#FFFFFF"
"01000",1,1,NA,"#FFFFFF"
"10000",1,1,NA,"#FFFFFF"
"00011",175.438596491228,2,NA,"#FFFFFF"
"00101",132.106896812779,2,NA,"#FFFFFF"
"00110",72.1115852694799,2,NA,"#FFFFFF"
"01001",2.01363564293642,2,NA,"#FFFFFF"
"01010",1.4013019971312,2,NA,"#FFFFFF"
"01100",29.1801235197462,2,NA,"#FFFFFF"
"10001",2.37649199807312,2,NA,"#FFFFFF"
"10010",0.0274891049279249,2,NA,"#FFFFFF"
"10100",7.51707121133873,2,NA,"#FFFFFF"
"11000",36.8946040139406,2,NA,"#FFFFFF"
"00111",0.00504630215488479,3,NA,"#FFFFFF"
"01011",0.579700849401699,3,NA,"#FFFFFF"
"01101",0.875619743327282,3,NA,"#FFFFFF"
"01110",1.27261807515449,3,NA,"#FFFFFF"
"10011",0.716909745110964,3,NA,"#FFFFFF"
"10101",0.970540147422295,3,NA,"#FFFFFF"
"10110",1.73966425476239,3,NA,"#FFFFFF"
"11001",0.846562705720418,3,NA,"#FFFFFF"
"11010",164.918361901949,3,NA,"#FFFFFF"
"11100",0.353411658017392,3,NA,"#FFFFFF"
"01111",1.62471526070918,4,NA,"#FFB8B4"
"10111",0.668662316689168,4,NA,"#FFFFFF"
"11011",0.0135212400601141,4,NA,"#FFFFFF"
"11101",0.508835144663062,4,NA,"#FFBFBC"
"11110",0.00406529655679629,4,NA,"#FFFFFF"
"11111",121.746102378488,5,NA,"#FF4E45"
