"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FF746D"
"00001",1,1,NA,"#FF746D"
"00010",1,1,NA,"#FF746D"
"00100",1,1,NA,"#FF746D"
"01000",1,1,NA,"#FF746D"
"10000",1,1,NA,"#FF746D"
"00011",0.456441992663325,2,NA,"#FFBFBC"
"00101",0.156798425455142,2,NA,"#FFE9E8"
"00110",1.28919860627178,2,NA,"#FF4E45"
"01001",0.974554775318399,2,NA,"#FF7871"
"01010",0.964265456608055,2,NA,"#FF7C75"
"01100",0.522702104097453,2,NA,"#FFB8B4"
"10001",0.0518446557482149,2,NA,"#FFF7F7"
"10010",0.300882496004447,2,NA,"#FFD4D2"
"10100",0.125356125356125,2,NA,"#FFEDEC"
"11000",0.971752909737406,2,NA,"#FF7871"
"00111",0.345631798125427,3,NA,"#FFD0CE"
"01011",0.447172922854639,3,NA,"#FFC2BF"
"01101",0.127016336665764,3,NA,"#FFEDEC"
"01110",0.626637495610836,3,NA,"#FFAAA5"
"10011",0.138417292795496,3,NA,"#FFEDEC"
"10101",0.00976614065018198,3,NA,"#FFFFFF"
"10110",0.0592632299949373,3,NA,"#FFF7F7"
"11001",0.215528121614861,3,NA,"#FFE2E1"
"11010",0.777025261804993,3,NA,"#FF948F"
"11100",0.108848946058248,3,NA,"#FFF0F0"
"01111",0.234440173147092,4,NA,"#FFDFDD"
"10111",0.0963051563706824,4,NA,"#FFF0F0"
"11011",1.13175455539511,4,NA,"#FF635B"
"11101",0.078785489834004,4,NA,"#FFF4F3"
"11110",0.227009113377047,4,NA,"#FFDFDD"
"11111",0.720046809248256,5,NA,"#FF9B96"
