"id","effect","muts","cv","colors"
"00000",1,0,0.00825905531312632,"#FFDFDD"
"00001",1,1,0.0282764642808911,"#FFDFDD"
"00010",1,1,0.00228833702140514,"#FFDFDD"
"00100",1,1,0.00897645021952396,"#FFDFDD"
"01000",1,1,0.00934042459688187,"#FFDFDD"
"10000",1,1,0.0107777450564228,"#FFDFDD"
"00011",1.7285578261188,2,0.00162404202246372,"#FFC6C3"
"00101",0.868481839180808,2,0.0272115128720462,"#FFE2E1"
"00110",0.765866537678618,2,0.0420165973718363,"#FFE6E4"
"01001",1.1533371147665,2,0.000610991519605454,"#FFD8D6"
"01010",1.10255604441651,2,0.00869768949723342,"#FFDBD9"
"01100",0.90395921127933,2,0.00184904051320491,"#FFE2E1"
"10001",0.278574844571975,2,0.0655949229512339,"#FFF4F3"
"10010",0.66077106518283,2,0.0175061356827136,"#FFE9E8"
"10100",0.18505724437426,2,0.00371371803168902,"#FFF7F7"
"11000",0.733156634746922,2,0.0410649729993427,"#FFE6E4"
"00111",1.0439369433378,3,0.0852169869445212,"#FFD8D6"
"01011",0.745870339412043,3,0.0111567661162187,"#FFC9C7"
"01101",0.899256943393873,3,0.0431177711273516,"#FFE2E1"
"01110",1.28948927249,3,0.0617341590317692,"#FFDFDD"
"10011",4.57003934146124,3,0.0874480104537386,"#FFCDCA"
"10101",1.35909909893715,3,0.0988618122357064,"#FFFBFB"
"10110",2.47252341379765,3,0.0644982656274416,"#FFF7F7"
"11001",2.31649971825982,3,0.137674244293305,"#FFEDEC"
"11010",2.00089450998118,3,0.0702691328337073,"#FFDBD9"
"11100",1.42700178618621,3,0.0504531052065651,"#FFF7F7"
"01111",1.01789612565181,4,0.289348963566477,"#FFD8D6"
"10111",1.30962102014958,4,0.495519203584294,"#FFE2E1"
"11011",1.14744279054807,4,0.456086419840669,"#FF4E45"
"11101",1.72927011711708,4,0.474944621868405,"#FFF7F7"
"11110",0.895526782579347,4,0.36288442674231,"#FFEDEC"
"11111",0.222241931199603,5,3.00579404171401,"#FFC9C7"
