"id","effect","muts","cv","colors"
"00000",1,0,0.0108215892981199,"#FFEDEC"
"00001",1,1,0.0184438818677291,"#FFEDEC"
"00010",1,1,0.0588499351447559,"#FFEDEC"
"00100",1,1,0.0209550614828099,"#FFEDEC"
"01000",1,1,0.035881704613296,"#FFEDEC"
"10000",1,1,0.029207379883807,"#FFEDEC"
"00011",0.925511466863267,2,0.0111024636992465,"#FFEDEC"
"00101",0.211330993907928,2,0.0496796795886205,"#FFFBFB"
"00110",2.21281568364195,2,0.0114548437822151,"#FFD8D6"
"01001",1.09705997108168,2,0.0175375871539423,"#FFE9E8"
"01010",1.318854368295,2,0.00446412098266884,"#FFE6E4"
"01100",0.872302499336292,2,0.0295973795394021,"#FFF0F0"
"10001",0.129308826711078,2,0.045362225633984,"#FFFBFB"
"10010",0.33515776149138,2,0.0390361619161295,"#FFF7F7"
"10100",0.149659524581577,2,0.00188553600897992,"#FFFBFB"
"11000",0.902759057369084,2,0.01962576812516,"#FFEDEC"
"00111",2.2220526782943,3,0.0918021327401936,"#FFEDEC"
"01011",0.422699667295571,3,0.034349049324363,"#FFF4F3"
"01101",1.00033137603676,3,0.127101440247126,"#FFFBFB"
"01110",0.742945066132454,3,0.0607865812471915,"#FFDBD9"
"10011",8.58070664356759,3,0.112013149359276,"#FFF7F7"
"10101",3.18473331958922,3,0.0977055031257569,"#FFFFFF"
"10110",0.846909566837055,3,0.0597589411112062,"#FFFFFF"
"11001",16.8078836736872,3,0.0845520623757874,"#FFD8D6"
"11010",1.44575611970548,3,0.079295379885103,"#FFF4F3"
"11100",0.867710300925926,3,0.0690618447115028,"#FFFBFB"
"01111",2.39445274465919,4,0.454661466537524,"#FFEDEC"
"10111",2.6754551732514,4,0.524890981129958,"#FFF7F7"
"11011",2.14484410659381,4,0.449426304188813,"#FF4E45"
"11101",1.70212063336557,4,0.546019165207141,"#FFFBFB"
"11110",1.49890607155345,4,0.396941801289232,"#FFFBFB"
"11111",0.200105658685813,5,3.42105986147149,"#FF746D"
