"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FFFFFF"
"00001",1,1,NA,"#FFFFFF"
"00010",1,1,NA,"#FFFFFF"
"00100",1,1,NA,"#FFFFFF"
"01000",1,1,NA,"#FFFFFF"
"10000",1,1,NA,"#FFFFFF"
"00011",1.24616464034013,2,NA,"#FFFFFF"
"00101",4.06785682565059,2,NA,"#FFFBFB"
"00110",6.46935144751739,2,NA,"#FFFBFB"
"01001",2.09287115761936,2,NA,"#FFFFFF"
"01010",3.55299722111949,2,NA,"#FFFBFB"
"01100",2.26599326599327,2,NA,"#FFFFFF"
"10001",6.78923527844391,2,NA,"#FFFBFB"
"10010",8.53954391072295,2,NA,"#FFF7F7"
"10100",1.65267489711934,2,NA,"#FFFFFF"
"11000",2.14141414141414,2,NA,"#FFFFFF"
"00111",0.269648319327731,3,NA,"#FFF7F7"
"01011",3.55980518813671,3,NA,"#FFE9E8"
"01101",0.945908587307046,3,NA,"#FFF4F3"
"01110",0.186875268745798,3,NA,"#FFF7F7"
"10011",0.181662000964222,3,NA,"#FFF7F7"
"10101",0.102917843000091,3,NA,"#FFFBFB"
"10110",0.150844989360739,3,NA,"#FFF7F7"
"11001",1.00307932044371,3,NA,"#FFE9E8"
"11010",0.147997918203858,3,NA,"#FFF7F7"
"11100",2.25787394033164,3,NA,"#FFF4F3"
"01111",0.364771581748564,4,NA,"#FFE9E8"
"10111",18.6111717639643,4,NA,"#FFE2E1"
"11011",2.5092524926641,4,NA,"#FF4E45"
"11101",0.6706683476772,4,NA,"#FFD4D2"
"11110",4.04128862909294,4,NA,"#FFD8D6"
"11111",0.317270025732812,5,NA,"#FF554C"
