genotype,avg,pos,mutations
x00000,0.6434526764861874,p1,1
x00001,0.08475075258844567,p1,1
x00010,1.4463188146909287,p1,1
x00011,0.11805444926282083,p1,1
x00100,0.0784740081634423,p1,1
x00101,0.5904543094263197,p1,1
x00110,0.4960204521945053,p1,1
x00111,2.469144621445192,p1,1
x01000,0.8386319977650251,p1,1
x01001,1,p1,1
x01010,1.0610539654099782,p1,1
x01011,0.6599767423082483,p1,1
x01100,0.14929808246774456,p1,1
x01101,0.2771178382585697,p1,1
x01110,0.24303804868629442,p1,1
x01111,2.552694974416437,p1,1
x10000,0.6554615839592028,p1,1
x10001,1.1603534267347082,p1,1
x10010,1.1494066619055416,p1,1
x10011,2.2545970858662328,p1,1
x10100,0.8843612864696624,p1,1
x10101,-2.754150973979877,p1,1
x10110,2.9887917784083653,p1,1
x10111,5.310270652398893,p1,1
x11000,4.942141456335266,p1,1
x11001,0.864274724721529,p1,1
x11010,1.0351957503111202,p1,1
x11011,0.3402775969418963,p1,1
x11100,1.6066119522954305,p1,1
x11101,2.7169744263243674,p1,1
x11110,-0.22047873434173582,p1,1
x11111,2.9569653677747985,p1,1
0x0000,0.7283537820212285,p21,1
0x0001,-0.6499348040141076,p21,1
0x0010,0.4395460539337449,p21,1
0x0011,-2.5083648879245866,p21,1
0x0100,-0.667998434831337,p21,1
0x0101,-1.9702129967434177,p21,1
0x0110,-2.628226181507315,p21,1
0x0111,-2.8741262910566268,p21,1
0x1000,-3.3390130893592778,p21,1
0x1001,0.31439395722196295,p21,1
0x1010,0.1622148555716929,p21,1
0x1011,0.416082421521599,p21,1
0x1100,-1.4754540953521995,p21,1
0x1101,-2.471726222832956,p21,1
0x1110,0.24510120925006795,p21,1
0x1111,-0.5701903565608037,p21,1
1x0000,0.7403626894942439,p21,1
1x0001,0.425667870132155,p21,1
1x0010,0.14263390114835794,p21,1
1x0011,-0.37182225132117463,p21,1
1x0100,0.13788884347488306,p21,1
1x0101,-5.314818280149614,p21,1
1x0110,-0.13545485529345536,p21,1
1x0111,-0.03300026010292534,p21,1
1x1000,0.7644963692109632,p21,1
1x1001,0.17866868194349195,p21,1
1x1010,0.1363566404728349,p21,1
1x1011,0.096383276155247,p21,1
1x1100,-0.018140225524513554,p21,1
1x1101,-0.03186963476715832,p21,1
1x1110,-0.21841557377796228,p21,1
1x1111,-0.16591996320244284,p21,1
00x000,0.3074960379132129,p26,1
00x001,-0.4235384266470308,p26,1
00x010,0.7581341368617563,p26,1
00x011,-0.4072237191479715,p26,1
00x100,0.3376054426866615,p26,1
00x101,0.3563711033929515,p26,1
00x110,0.25505541213107574,p26,1
00x111,-0.07102175872930674,p26,1
01x000,-3.7598708334672932,p26,1
01x001,0.5407903345890398,p26,1
01x010,0.48080293849970435,p26,1
01x011,2.517223590298214,p26,1
01x100,-0.469850217834201,p26,1
01x101,-0.14514212269658694,p26,1
01x110,3.128382802888459,p26,1
01x111,2.232914175766516,p26,1
10x000,0.5026753591920505,p26,1
10x001,0.49171082076452355,p26,1
10x010,0.37286928758080595,p26,1
10x011,0.134698573897456,p26,1
10x100,0.40842951699096375,p26,1
10x101,0.04303463222520154,p26,1
10x110,0.002073008622864858,p26,1
10x111,0.012528594241938418,p26,1
11x000,0.5268090389087698,p26,1
11x001,0.24471163257586048,p26,1
11x010,0.3665920269052829,p26,1
11x011,0.6029041013738776,p26,1
11x100,0.25240044799156713,p26,1
11x101,5.325983277607658,p26,1
11x110,-0.08088770986164207,p26,1
11x111,-0.12039110885757909,p26,1
000x00,1.8555191556678001,p28,1
000x01,0.2200904699600177,p28,1
000x10,1.556954105513535,p28,1
000x11,-2.1221216814430672,p28,1
001x00,1.8856285604412486,p28,1
001x01,1,p28,1
001x10,1.0538753807828545,p28,1
001x11,-1.7859197210244027,p28,1
010x00,0.4591669388152346,p28,1
010x01,-1.1001877227692924,p28,1
