"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FFDFDD"
"00001",1,1,NA,"#FFDFDD"
"00010",1,1,NA,"#FFDFDD"
"00100",1,1,NA,"#FFDFDD"
"01000",1,1,NA,"#FFDFDD"
"10000",1,1,NA,"#FFDFDD"
"00011",1.7285578261188,2,NA,"#FFC6C3"
"00101",0.868481839180808,2,NA,"#FFE2E1"
"00110",0.765866537678618,2,NA,"#FFE6E4"
"01001",1.1533371147665,2,NA,"#FFD8D6"
"01010",1.10255604441651,2,NA,"#FFDBD9"
"01100",0.90395921127933,2,NA,"#FFE2E1"
"10001",0.278574844571975,2,NA,"#FFF4F3"
"10010",0.66077106518283,2,NA,"#FFE9E8"
"10100",0.18505724437426,2,NA,"#FFF7F7"
"11000",0.733156634746922,2,NA,"#FFE6E4"
"00111",1.20025083194178,3,NA,"#FFD8D6"
"01011",1.63947271150901,3,NA,"#FFC9C7"
"01101",0.814234769474275,3,NA,"#FFE2E1"
"01110",0.98428379995416,3,NA,"#FFDFDD"
"10011",1.45410834076544,3,NA,"#FFCDCA"
"10101",0.0608498978791604,3,NA,"#FFFBFB"
"10110",0.231553108576401,3,NA,"#FFF7F7"
"11001",0.545666366376386,3,NA,"#FFEDEC"
"11010",1.0687414500684,3,NA,"#FFDBD9"
"11100",0.175015378400463,3,NA,"#FFF7F7"
"01111",1.21463593199918,4,NA,"#FFD8D6"
"10111",0.822295917285952,4,NA,"#FFE2E1"
"11011",5.3777585600014,4,NA,"#FF4E45"
"11101",0.239092046995168,4,NA,"#FFF7F7"
"11110",0.557881442988725,4,NA,"#FFEDEC"
"11111",1.59359673892626,5,NA,"#FFC9C7"
