"id","effect","muts","cv","colors"
"0000",1,0,NA,"#FFFFFF"
"0001",1,1,NA,"#FFFFFF"
"0010",1,1,NA,"#FFFFFF"
"0100",1,1,NA,"#FFFFFF"
"1000",1,1,NA,"#FFFFFF"
"0011",0.970873786407767,2,NA,"#FFFFFF"
"0101",0.970873786407767,2,NA,"#FFFFFF"
"0110",0.970873786407767,2,NA,"#FFFFFF"
"1001",0.970873786407767,2,NA,"#FFFFFF"
"1010",367.64705882353,2,NA,"#FF4E45"
"1100",0.970873786407767,2,NA,"#FFFFFF"
"0111",0.942595909133755,3,NA,"#FFFFFF"
"1011",356.938892061679,3,NA,"#FF5148"
"1101",0.942595909133754,3,NA,"#FFFFFF"
"1110",356.938892061679,3,NA,"#FF5148"
"1111",346.542613652116,4,NA,"#FF5850"
