"id","effect","muts","cv","colors","enz"
"00000",0,0,0.0329329491918685,"#FFFFFF","MPH"
"00001",0.117271295655764,1,0.0285325136595604,"#FFF4F3","MPH"
"00010",-0.655607726314889,1,0.0109139395759599,"#C7F3FF","MPH"
"00100",0.94299959336604,1,0.00503585828312613,"#FFB4B0","MPH"
"01000",0.250420002308894,1,0.0225305892428294,"#FFE9E8","MPH"
"10000",0.757396028793024,1,0.0343656155357826,"#FFC2BF","MPH"
"00011",-0.410050398674292,2,0.0114221652923538,"#DDF7FF","MPH"
"00101",0.755112266395071,2,0.0491765540318937,"#FFC2BF","MPH"
"00110",0.0374264979406237,2,0.0185465826585456,"#FFFBFB","MPH"
"01001",0.494154594018443,2,0.0017684069882068,"#FFD8D6","MPH"
"01010",-0.440093374963888,2,0.00394100673036817,"#D9F7FF","MPH"
"01100",1.13353890837022,2,0.00662507682664537,"#FFA29E","MPH"
"10001",0.468347330412157,2,0.0434130353742034,"#FFD8D6","MPH"
"10010",-0.198596289982645,2,0.040319563571251,"#ECFBFF","MPH"
"10100",1.09691001300806,2,0.00412698654055208,"#FFA6A2","MPH"
"11000",0.959518376972998,2,0.0292209898210074,"#FFB1AD","MPH"
"00111",0.436162647040756,3,0.0469192208585765,"#FFDBD9","MPH"
"01011",-0.213958789757446,3,0.000787451268260065,"#ECFBFF","MPH"
"01101",1.06818586174616,3,0.0212280429183763,"#FFAAA5","MPH"
"01110",0.348304863048161,3,0.00235877815108622,"#FFE2E1","MPH"
"10011",0.0644579892269184,3,0.0249453887304991,"#FFFBFB","MPH"
"10101",0.658011396657112,3,0.0129259940927976,"#FFC9C7","MPH"
"10110",0.110589710299249,3,0.00605721104954644,"#FFF4F3","MPH"
"11001",1.41830129131975,3,0.0154661256474068,"#FF8D87","MPH"
"11010",0.0334237554869497,3,0.000517640768792119,"#FFFBFB","MPH"
"11100",1.28330122870355,3,0.00456321671926924,"#FF9893","MPH"
"01111",0.624282095835668,4,0.0417260150683938,"#FFCDCA","MPH"
"10111",1.20951501454263,4,0.0383080740413633,"#FF9B96","MPH"
"11011",1.51054501020661,4,0.0316724726827267,"#FF8680","MPH"
"11101",1.8234742291703,4,0.0591037348077773,"#FF6A62","MPH"
"11110",0.60959440922522,4,0.0156404566406387,"#FFCDCA","MPH"
"11111",2.19589965240923,5,0.00363201805909272,"#FF4E45","MPH"
