p4205,x0000,1,0,TEM,MIC,weinreich
p4205,x0001,2,0,TEM,MIC,weinreich
p4205,x0010,2,0.02410886359820726,TEM,MIC,weinreich
p4205,x0011,3,1.480212331696804,TEM,MIC,weinreich
p4205,x0100,2,0.04729210163414323,TEM,MIC,weinreich
p4205,x0101,3,0,TEM,MIC,weinreich
p4205,x0110,3,0.017585174801112838,TEM,MIC,weinreich
p4205,x0111,4,0.7835927559562519,TEM,MIC,weinreich
p4205,x1000,2,0,TEM,MIC,weinreich
p4205,x1001,3,1.6853261236694725,TEM,MIC,weinreich
p4205,x1010,3,-0.5899496013257077,TEM,MIC,weinreich
p4205,x1011,4,0,TEM,MIC,weinreich
p4205,x1100,3,0.13840418069552074,TEM,MIC,weinreich
p4205,x1101,4,-0.07547937218036349,TEM,MIC,weinreich
p4205,x1110,4,0.16834567445587667,TEM,MIC,weinreich
p4205,x1111,5,0.10189743267676832,TEM,MIC,weinreich
p42,0x000,1,0,TEM,MIC,weinreich
p42,0x001,2,1.351064642379862,TEM,MIC,weinreich
p42,0x010,2,0.614058464923915,TEM,MIC,weinreich
p42,0x011,3,1.480212331696804,TEM,MIC,weinreich
p42,0x100,2,0.536871157842288,TEM,MIC,weinreich
p42,0x101,3,0.7835927559562519,TEM,MIC,weinreich
p42,0x110,3,0.338818556553381,TEM,MIC,weinreich
p42,0x111,4,0.8908555305749317,TEM,MIC,weinreich
p42,1x000,2,0,TEM,MIC,weinreich
p42,1x001,3,3.0363907660493346,TEM,MIC,weinreich
p42,1x010,3,0,TEM,MIC,weinreich
p42,1x011,4,0,TEM,MIC,weinreich
p42,1x100,3,0.6279832369036655,TEM,MIC,weinreich
p42,1x101,4,0.7081133837758884,TEM,MIC,weinreich
p42,1x110,4,0.4895790562081448,TEM,MIC,weinreich
p42,1x111,5,0.20916020729544815,TEM,MIC,weinreich
p104,00x00,1,0.05307844348341968,TEM,MIC,weinreich
p104,00x01,2,3.0363907660493346,TEM,MIC,weinreich
p104,00x10,2,0.10689423391465733,TEM,MIC,weinreich
p104,00x11,3,1.480212331696804,TEM,MIC,weinreich
p104,01x00,2,0.5899496013257077,TEM,MIC,weinreich
p104,01x01,3,2.4689188796257246,TEM,MIC,weinreich
p104,01x10,3,-0.16834567445587667,TEM,MIC,weinreich
p104,01x11,4,0.8908555305749317,TEM,MIC,weinreich
p104,10x00,2,0.10037054511756291,TEM,MIC,weinreich
p104,10x01,3,3.0363907660493346,TEM,MIC,weinreich
p104,10x10,3,0.10037054511756291,TEM,MIC,weinreich
p104,10x11,4,0.7835927559562519,TEM,MIC,weinreich
p104,11x00,3,0.7283537820212285,TEM,MIC,weinreich
p104,11x01,4,0.7081133837758884,TEM,MIC,weinreich
p104,11x10,4,0.5899496013257077,TEM,MIC,weinreich
p104,11x11,5,0.9927529632517,TEM,MIC,weinreich
p182,000x0,1,-0.02410886359820726,TEM,MIC,weinreich
p182,000x1,2,1.5561784343525304,TEM,MIC,weinreich
p182,001x0,2,0.02970692683303039,TEM,MIC,weinreich
p182,001x1,3,0,TEM,MIC,weinreich
p182,010x0,2,0.5899496013257077,TEM,MIC,weinreich
p182,010x1,3,1.6853261236694725,TEM,MIC,weinreich
p182,011x0,3,-0.16834567445587667,TEM,MIC,weinreich
p182,011x1,4,0.10726277461867983,TEM,MIC,weinreich
p182,100x0,2,0,TEM,MIC,weinreich
p182,100x1,3,3.0363907660493346,TEM,MIC,weinreich
p182,101x0,3,0,TEM,MIC,weinreich
p182,101x1,4,0.7835927559562519,TEM,MIC,weinreich
p182,110x0,3,0,TEM,MIC,weinreich
p182,110x1,4,0,TEM,MIC,weinreich
p182,111x0,4,-0.13840418069552074,TEM,MIC,weinreich
p182,111x1,5,0.28463957947581164,TEM,MIC,weinreich
p238,0000x,1,0.5899496013257077,TEM,MIC,weinreich
p238,0001x,2,2.1702368992764454,TEM,MIC,weinreich
p238,0010x,2,3.573261923891623,TEM,MIC,weinreich
p238,0011x,3,3.543554997058592,TEM,MIC,weinreich
p238,0100x,2,1.9410142437055697,TEM,MIC,weinreich
p238,0101x,3,3.0363907660493346,TEM,MIC,weinreich
p238,0110x,3,3.8199835220055864,TEM,MIC,weinreich
p238,0111x,4,4.095591971080143,TEM,MIC,weinreich
p238,1000x,2,0.5899496013257077,TEM,MIC,weinreich
p238,1001x,3,3.6263403673750423,TEM,MIC,weinreich
p238,1010x,3,3.5259698222574793,TEM,MIC,weinreich
p238,1011x,4,4.309562578213732,TEM,MIC,weinreich
p238,1100x,3,3.6263403673750423,TEM,MIC,weinreich
p238,1101x,4,3.6263403673750423,TEM,MIC,weinreich
p238,1110x,4,3.606099969129702,TEM,MIC,weinreich
p238,1111x,5,4.029143729301035,TEM,MIC,weinreich
