"id","effect","muts","cv","colors"
"00000",1,0,NA,"#FFF0F0"
"00001",1,1,NA,"#FFF0F0"
"00010",1,1,NA,"#FFF0F0"
"00100",1,1,NA,"#FFF0F0"
"01000",1,1,NA,"#FFF0F0"
"10000",1,1,NA,"#FFF0F0"
"00011",2.70752423352594,2,NA,"#FFD8D6"
"00101",1.86892313337002,2,NA,"#FFE6E4"
"00110",5.55003998786575,2,NA,"#FFB1AD"
"01001",3.79170879676441,2,NA,"#FFC9C7"
"01010",4.91462734964787,2,NA,"#FFBBB8"
"01100",2.94990678049259,2,NA,"#FFD4D2"
"10001",5.55671683389075,2,NA,"#FFB1AD"
"10010",0.832704876822524,2,NA,"#FFF4F3"
"10100",0.909049415774099,2,NA,"#FFF0F0"
"11000",2.57155635062612,2,NA,"#FFDBD9"
"00111",7.95610647283843,3,NA,"#FF918B"
"01011",7.74067881531021,3,NA,"#FF948F"
"01101",10.7102885609496,3,NA,"#FF6A62"
"01110",12.7333721133325,3,NA,"#FF4E45"
"10011",0.32826985618972,3,NA,"#FFFBFB"
"10101",1.5296902120994,3,NA,"#FFE9E8"
"10110",0.431732386777063,3,NA,"#FFF7F7"
"11001",10.4312501620388,3,NA,"#FF6D66"
"11010",1.22199877101838,3,NA,"#FFEDEC"
"11100",2.37353566117917,3,NA,"#FFDFDD"
"01111",8.85915984891285,4,NA,"#FF837C"
"10111",0.309246681674299,4,NA,"#FFFBFB"
"11011",0.209609062629543,4,NA,"#FFFBFB"
"11101",1.40480664076452,4,NA,"#FFE9E8"
"11110",0.504262708297987,4,NA,"#FFF7F7"
"11111",0.0854169731124163,5,NA,"#FFFFFF"
