genotype,avg,pos,mutations
x000,-0.014573525916998339,p69,1
x001,0.05307844348341968,p69,1
x010,-0.05637646657096907,p69,1
x011,0.059642212985807956,p69,1
x100,0.031879701278879534,p69,1
x101,0.161850819941071,p69,1
x110,0.17391215522701223,p69,1
x111,1.5116945783278237,p69,1
0x00,-0.0893755951107988,p104,1
0x01,-0.0614802748235081,p104,1
0x10,-0.23722361118331056,p104,1
0x11,-1.4444329684718238,p104,1
1x00,-0.042922367914920934,p104,1
1x01,0.04729210163414323,p104,1
1x10,-0.006934989385329268,p104,1
1x11,0.007619396870191968,p104,1
00x0,0.06069784035361165,p238,1
00x1,-0.006563769502388274,p238,1
01x0,-0.08715017571890012,p238,1
01x1,-1.389516463150704,p238,1
10x0,0.018894899699640918,p238,1
10x1,0,p238,1
11x0,0.05488227822923258,p238,1
11x1,-0.03967270476395126,p238,1
000x,0,p276,1
001x,-0.06726160985599992,p276,1
010x,0.0278953202872907,p276,1
011x,-1.2744709671445131,p276,1
100x,0.06765196940041802,p276,1
101x,0.0487570697007771,p276,1
110x,0.15786643894948219,p276,1
111x,0.06331145595629833,p276,1
xx00,0.04645322719587787,p69|p104,2
xx01,0.10877237645765132,p69|p104,2
xx10,0.2302886217979813,p69|p104,2
xx11,1.4520523653420159,p69|p104,2
x0x0,-0.041802940653970735,p69|p238,2
x0x1,0.006563769502388274,p69|p238,2
x1x0,0.1420324539481327,p69|p238,2
x1x1,1.3498437583867526,p69|p238,2
x00x,0.06765196940041802,p69|p276,2
x01x,0.11601867955677703,p69|p276,2
x10x,0.12997111866219146,p69|p276,2
x11x,1.3377824231008115,p69|p276,2
0xx0,-0.14784801607251175,p104|p238,2
0xx1,-1.3829526936483156,p104|p238,2
1xx0,0.03598737852959166,p104|p238,2
1xx1,-0.03967270476395126,p104|p238,2
0x0x,0.0278953202872907,p104|p276,2
0x1x,-1.2072093572885132,p104|p276,2
1x0x,0.09021446954906416,p104|p276,2
1x1x,0.014554386255521235,p104|p276,2
00xx,-0.06726160985599992,p238|p276,2
01xx,-1.3023662874318038,p238|p276,2
10xx,-0.018894899699640918,p238|p276,2
11xx,-0.09455498299318384,p238|p276,2
xxx0,0.1838353946021034,p69|p104|p238,3
xxx1,1.3432799888843645,p69|p104|p238,3
xx0x,0.062319149261773454,p69|p104|p276,3
xx1x,1.2217637435440345,p69|p104|p276,3
x0xx,0.04836671015635901,p69|p238|p276,3
x1xx,1.20781130443862,p69|p238|p276,3
0xxx,-1.2351046775758039,p104|p238|p276,3
1xxx,-0.07566008329354293,p104|p238|p276,3
xxxx,1.159444594282261,p69|p104|p238|p276,4
