p41,x000000,1,0,NfsA,ec50,3637
p41,x000001,2,-0.057401471724382806,NfsA,ec50,3637
p41,x000010,2,0.25306063652449,NfsA,ec50,3637
p41,x000011,3,0.14690956508418845,NfsA,ec50,3637
p41,x000100,2,-0.011027070380579367,NfsA,ec50,3637
p41,x000101,3,0.025154679739088998,NfsA,ec50,3637
p41,x000110,3,0.2664767350360617,NfsA,ec50,3637
p41,x000111,4,0.513299467606963,NfsA,ec50,3637
p41,x001000,2,0.06712054217620075,NfsA,ec50,3637
p41,x001001,3,0.13599242721070365,NfsA,ec50,3637
p41,x001010,3,0.3351831055389509,NfsA,ec50,3637
p41,x001011,4,-0.0898821335032584,NfsA,ec50,3637
p41,x001100,3,-0.03748923912563647,NfsA,ec50,3637
p41,x001101,4,0.0022201369358609384,NfsA,ec50,3637
p41,x001110,4,0.2751328512310866,NfsA,ec50,3637
p41,x001111,5,0.10975048195703359,NfsA,ec50,3637
p41,x010000,2,0.008042911709556844,NfsA,ec50,3637
p41,x010001,3,0.1719352992845235,NfsA,ec50,3637
p41,x010010,3,0.4296667291671878,NfsA,ec50,3637
p41,x010011,4,0.40741952936855147,NfsA,ec50,3637
p41,x010100,3,-0.029123970282419625,NfsA,ec50,3637
p41,x010101,4,0.00649893491513593,NfsA,ec50,3637
p41,x010110,4,-0.08906805146570855,NfsA,ec50,3637
p41,x010111,5,0.4158848443967403,NfsA,ec50,3637
p41,x011000,3,0.0012792188391729659,NfsA,ec50,3637
p41,x011001,4,0.11711339909634337,NfsA,ec50,3637
p41,x011010,4,0.35878913937589324,NfsA,ec50,3637
p41,x011011,5,0.15850608425456852,NfsA,ec50,3637
p41,x011100,4,-0.11226976841727068,NfsA,ec50,3637
p41,x011101,5,0.0027228583354733,NfsA,ec50,3637
p41,x011110,5,0.24313036338148813,NfsA,ec50,3637
p41,x011111,6,6.954276616512739e-4,NfsA,ec50,3637
p41,x100000,2,0.03714429823235918,NfsA,ec50,3637
p41,x100001,3,0.14245714053148545,NfsA,ec50,3637
p41,x100010,3,0.6668357060777204,NfsA,ec50,3637
p41,x100011,4,0.3911298344857004,NfsA,ec50,3637
p41,x100100,3,-0.0035964220318686867,NfsA,ec50,3637
p41,x100101,4,-0.0047456833371560155,NfsA,ec50,3637
p41,x100110,4,0.7996897390776622,NfsA,ec50,3637
p41,x100111,5,0.2585419896681533,NfsA,ec50,3637
p41,x101000,3,0.14005283894682408,NfsA,ec50,3637
p41,x101001,4,0.24108810760202642,NfsA,ec50,3637
p41,x101010,4,0.73292237147968,NfsA,ec50,3637
p41,x101011,5,0.49849999871588396,NfsA,ec50,3637
p41,x101100,4,-0.00994480087027549,NfsA,ec50,3637
p41,x101101,5,-0.006405284767053276,NfsA,ec50,3637
p41,x101110,5,0.8362232590228906,NfsA,ec50,3637
p41,x101111,6,0.4959223325766506,NfsA,ec50,3637
p41,x110000,3,-0.012503119884845426,NfsA,ec50,3637
p41,x110001,4,0.298269374232801,NfsA,ec50,3637
p41,x110010,4,0.7470104148460216,NfsA,ec50,3637
p41,x110011,5,0.3282737706948557,NfsA,ec50,3637
p41,x110100,4,-0.02403403292175041,NfsA,ec50,3637
p41,x110101,5,0.05285783097861413,NfsA,ec50,3637
p41,x110110,5,0.4964077456225347,NfsA,ec50,3637
p41,x110111,6,0.11627255762961215,NfsA,ec50,3637
p41,x111000,4,0.013924320346386382,NfsA,ec50,3637
p41,x111001,5,0.73529197208191,NfsA,ec50,3637
p41,x111010,5,0.949236281949136,NfsA,ec50,3637
p41,x111011,6,0.3853752806157948,NfsA,ec50,3637
p41,x111100,5,-0.037491810292337543,NfsA,ec50,3637
p41,x111101,6,0.06411503203647552,NfsA,ec50,3637
p41,x111110,6,0.4992006458067047,NfsA,ec50,3637
p41,x111111,7,0.24405243269155957,NfsA,ec50,3637
p215,0x00000,1,0,NfsA,ec50,3637
p215,0x00001,2,0.11506550137895122,NfsA,ec50,3637
p215,0x00010,2,-0.5112071312190967,NfsA,ec50,3637
p215,0x00011,3,-0.15756647220587172,NfsA,ec50,3637
p215,0x00100,2,0.024806514845859193,NfsA,ec50,3637
p215,0x00101,3,0.030101420643167853,NfsA,ec50,3637
p215,0x00110,3,-0.5267952296436961,NfsA,ec50,3637
p215,0x00111,4,0.3122015682115758,NfsA,ec50,3637
p215,0x01000,2,-0.00905612401576963,NfsA,ec50,3637
p215,0x01001,3,-0.013039430166014273,NfsA,ec50,3637
p215,0x01010,3,-0.5093202896408098,NfsA,ec50,3637
p215,0x01011,4,-0.32055155335791574,NfsA,ec50,3637
p215,0x01100,3,0.01712649240220983,NfsA,ec50,3637
p215,0x01101,4,0.01908806222315645,NfsA,ec50,3637
p215,0x01110,4,-0.592298379778009,NfsA,ec50,3637
p215,0x01111,5,-0.353880233540319,NfsA,ec50,3637
p215,0x10000,2,0.020468639473948197,NfsA,ec50,3637
p215,0x10001,3,0.017418771515852263,NfsA,ec50,3637
p215,0x10010,3,-0.4195740159801918,NfsA,ec50,3637
p215,0x10011,4,0.0564832536228697,NfsA,ec50,3637
p215,0x10100,3,0.011557018481673995,NfsA,ec50,3637
p215,0x10101,4,0.011271010322935315,NfsA,ec50,3637
